pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG09264T3S	Ribosomal protein L16	451864	321614	Parastagonospora nodorum SN15	321614:0039c6	Q0UKS1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	322104	Scheffersomyces stipitis CBS 6054	322104:0007bf	MPRL16	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	330879	Aspergillus fumigatus Af293	330879:00118f	Q4X0U8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	331117	Neosartorya fischeri NRRL 181	331117:001ea6	A1DHC8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	332952	Aspergillus flavus NRRL3357	332952:001c75	B8NHA2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	336722	Zymoseptoria tritici IPO323	336722:002754	F9X079	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	336963	Uncinocarpus reesii 1704	336963:0013a4	C4JXM0	Ribosomal protein L10e/L16
EOG09264T3S	Ribosomal protein L16	451864	339724	Histoplasma capsulatum NAm1	339724:000bbf	A6R2G8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	341663	Aspergillus terreus NIH2624	341663:000e6e	Q0CYS4	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	344612	Aspergillus clavatus NRRL 1	344612:00183f	A1C6Q7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	367110	Neurospora crassa OR74A	367110:000ce0	F5HIJ5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	367775	Cryptococcus gattii WM276	367775:000803	E6QXZ0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	379508	Lodderomyces elongisporus NRRL YB-4239	379508:001620	A5DV67	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	380704	Aspergillus niger ATCC 1015	380704:002103	G3Y2T3	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	383855	Pseudocercospora fijiensis CIRAD86	383855:001acf	N1QA41	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	402676	Schizosaccharomyces japonicus yFS275	402676:000b33	B6K7H7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	413071	Trichoderma virens Gv29-8	413071:0028be	G9MM48	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:002bd5	E3K857	NA
EOG09264T3S	Ribosomal protein L16	451864	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:000ca9	E3JSH7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	425011	Aspergillus niger CBS 513.88	425011:002d29	A2QCP6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	425265	Malassezia globosa CBS 7966	425265:0006d2	A8Q3M2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:00119b	B2W873	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:0040c1	J9MCY7	NA
EOG09264T3S	Ribosomal protein L16	451864	431241	Trichoderma reesei QM6a	431241:0016e6	G0R7G0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	436907	Vanderwaltozyma polyspora DSM 70294	436907:0007ef	A7TSY9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	441959	Talaromyces stipitatus ATCC 10500	441959:0010e0	B8MLH1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	441960	Talaromyces marneffei ATCC 18224	441960:001986	B6QGV3	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	443226	Coccidioides posadasii str. Silveira	443226:0013c8	E9D8D8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	447093	Histoplasma capsulatum G186AR	447093:001149	C0ND22	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	451804	Aspergillus fumigatus A1163	451804:0020ba	B0XSP6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	452589	Trichoderma atroviride IMI 206040	452589:0023c7	G9NJI9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	482561	Paracoccidioides brasiliensis Pb03	482561:0014b2	C0SC03	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	483514	Schizosaccharomyces octosporus yFS286	483514:000e9d	S9PSV7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	486041	Laccaria bicolor S238N-H82	486041:001fc9	B0DTG4	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	498257	Verticillium dahliae VdLs.17	498257:0026f6	G2XAF6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	500485	Penicillium rubens Wisconsin 54-1255	500485:000c8b	B6HHE0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	502779	Paracoccidioides lutzii Pb01	502779:001b7b	C1GNU7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	502780	Paracoccidioides brasiliensis Pb18	502780:0013c3	C1GIH4	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	510516	Aspergillus oryzae RIB40	510516:001521	Q2UEY9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	510951	Neurospora tetrasperma FGSC 2508	510951:00192a	F8MQQ5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	510952	Neurospora tetrasperma FGSC 2509	510952:002033	G4US65	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	515849	Podospora anserina S mat+	515849:00115b	B2B1E3	Ribosomal protein L10e/L16
EOG09264T3S	Ribosomal protein L16	451864	535722	Microsporum gypseum CBS 118893	535722:000835	E4UR68	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	544711	Histoplasma capsulatum H88	544711:000c46	F0UJA2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	544712	Histoplasma capsulatum H143	544712:0018c0	C6HJW0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	546991	Blumeria graminis f. sp. hordei DH14	546991:000bdc	N1J7L9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	554155	Arthroderma otae CBS 113480	554155:0019b1	C5FPB5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559292	Saccharomyces cerevisiae S288c	559292:000dae	MRPL16	YmL47
EOG09264T3S	Ribosomal protein L16	451864	559295	Lachancea thermotolerans CBS 6340	559295:0012b6	C5DIS1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559297	Blastomyces dermatitidis ER-3	559297:000d74	C5GEE0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559298	Blastomyces gilchristii SLH14081	559298:002120	C5JS96	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559304	Millerozyma farinosa CBS 7064	559304:001bd9	Piso0_004990	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559304	Millerozyma farinosa CBS 7064	559304:001af1	Piso0_004990	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559305	Trichophyton rubrum CBS 118892	559305:001818	F2SL25	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559307	Zygosaccharomyces rouxii CBS 732	559307:000a39	C5DYG9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	559882	Trichophyton equinum CBS 127.97	559882:001620	F2Q4P0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	561896	Postia placenta Mad-698-R	561896:0005de	B8NZW3	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	561896	Postia placenta Mad-698-R	561896:0005d7	B8PKF5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	566037	Saccharomycetaceae sp. Ashbya aceri	566037:000efb	R9XK63	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	573729	Myceliophthora thermophila ATCC 42464	573729:00195f	G2QN80	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	573826	Candida dubliniensis CD36	573826:00144d	B9WAF5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	574961	Saccharomyces cerevisiae JAY291	574961:000c58	MRPL16	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	578454	Candida parapsilosis CDC317	578454:000a51	G8BEE3	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	578455	Thielavia terrestris NRRL 8126	578455:0010d7	G2RFX7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	578457	Serpula lacrymans var. lacrymans S7.9	578457:000f7c	F8NHK0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	578458	Schizophyllum commune H4-8	578458:001fe4	D8QDB9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	590646	Candida tenuis ATCC 10573	590646:0001c6	G3BC70	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	619300	Spathaspora passalidarum NRRL Y-27907	619300:000e24	G3AKU5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	630390	Puccinia triticina 1-1 BBBD Race 1	630390:002b7d	J3PQ26	NA
EOG09264T3S	Ribosomal protein L16	451864	643680	Saccharomyces cerevisiae EC1118	643680:001596	C8Z3P7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	644223	Komagataella pastoris GS115	644223:001299	C4QYT9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:0037e4	GGTG_11302	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	644358	Magnaporthiopsis poae ATCC 64411	644358:0014a6	M4FL15	NA
EOG09264T3S	Ribosomal protein L16	451864	645133	Colletotrichum graminicola M1.001	645133:001258	E3QGG7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	647933	Trichophyton tonsurans CBS 112818	647933:001a9b	F2RR14	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	650164	Phanerochaete carnosa HHB-10118-sp	650164:000fdd	K5WCE1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	653446	Blastomyces dermatitidis ATCC 18188	653446:0022a9	F2T369	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	653667	Schizosaccharomyces cryophilus OY26	653667:000af5	S9W5C0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	655819	Beauveria bassiana ARSEF 2860	655819:001daf	J4UR96	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	655827	Metarhizium acridum CQMa 102	655827:000e22	E9E9K1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	655844	Metarhizium robertsii ARSEF 23	655844:001ef6	E9F5T4	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	655863	Grosmannia clavigera kw1407	655863:001f15	F0XTX6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	656061	Tuber melanosporum Mel28	656061:000d13	D5G755	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	658429	Pseudogymnoascus destructans 20631-21	658429:0012c5	L8FY07	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	660025	Fusarium oxysporum Fo5176	660025:002395	F9FPV9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	660122	Nectria haematococca mpVI 77-13-4	660122:001760	C7YHS2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	665024	Bipolaris maydis ATCC 48331	665024:001b20	N4WY00	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:0018d0	A7E6I7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	665912	Bipolaris sorokiniana ND90Pr	665912:0021b2	M2SAG0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	671144	Wallemia mellicola CBS 633.66	671144:000ab0	I4Y7Z0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	671987	Setosphaeria turcica Et28A	671987:0025a7	R0J2K7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	675120	Dothistroma septosporum NZE10	675120:001e58	N1Q1Z3	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	683840	Microbotryum violaceum p1A1 Lamole	683840:000415	MVLG_05854	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	692275	Sphaerulina musiva SO2202	692275:00228b	N1QNH9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	701091	Bipolaris maydis C5	701091:000c4a	M2STV9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	717646	Baudoinia panamericana UAMH 10762	717646:000fc0	M2MEN1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:000a4e	K7_MRPL16	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	743788	Fomitopsis pinicola FP-58527 SS1	743788:0018b8	S8DVV1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	747676	Melampsora larici-populina 98AG31	747676:003cbf	F4REW5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	756982	Arthrobotrys oligospora ATCC 24927	756982:00156a	G1XFR8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:000b3a	G0S1J2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	759273	Colletotrichum higginsianum IMI 349063	759273:00123d	H1VIC0	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764097	Saccharomyces cerevisiae AWRI796	764097:0009a7	E7K9B6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764098	Saccharomyces cerevisiae Lalvin QA23	764098:000c56	E7KK29	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764099	Saccharomyces cerevisiae Vin13	764099:000a51	E7LRC5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764100	Saccharomyces cerevisiae VL3	764100:000883	E7QB95	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764101	Saccharomyces cerevisiae FostersO	764101:00099c	E7NEN6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764102	Saccharomyces cerevisiae FostersB	764102:000e33	E7Q0S3	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	764103	Mixia osmundae IAM 14324	764103:000f70	Mo01550	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	771870	Sordaria macrospora k-hell	771870:001ccc	F7VPX9	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	858893	Exophiala dermatitidis NIH/UT8656	858893:001783	H6BSN8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	861557	Pyrenophora teres f. teres 0-1	861557:002be8	E3RPU6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	871575	Ogataea parapolymorpha DL-1	871575:000fe9	E7R0E9	NA
EOG09264T3S	Ribosomal protein L16	451864	889517	Saccharomyces cerevisiae CEN.PK113-7D	889517:000a1f	N1P9Q5	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	914234	Gelatoporia subvermispora B	914234:0013a3	M2P964	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	931890	Eremothecium cymbalariae DBVPG#7215	931890:0008cd	G8JWQ7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	936046	Agaricus bisporus var. bisporus H97	936046:000e79	K9HQC8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	936435	Serpula lacrymans var. lacrymans S7.3	936435:002fe9	F8PJ39	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	981350	Komagataella pastoris CBS 7435	981350:000ecc	F2QQ00	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	983506	Rhizoctonia solani AG-1 IA	983506:002155	L8X5T4	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	983644	Cordyceps militaris CM01	983644:000971	G3J6H1	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	985895	Leptosphaeria maculans JN3	985895:00155d	E4ZPB2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	999809	Sporisorium reilianum SRZ2	999809:0005e4	E6ZRS7	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	999810	Botrytis cinerea T4	999810:003685	G2XUK8	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1028729	Fusarium pseudograminearum CS3096	1028729:0022c7	K3VZC2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1033177	Aspergillus kawachii IFO 4308	1033177:002aa7	G7X5A6	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1064592	Naumovozyma castellii CBS 4309	1064592:001421	NCAS0A10970	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1069680	Pneumocystis murina B123	1069680:00087d	M7PEP2	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1071378	Naumovozyma dairenensis CBS 421	1071378:0008ad	NDAI0A05330	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1071380	Tetrapisispora blattae CBS 6284	1071380:00126d	TBLA0B02610	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1071381	Tetrapisispora phaffii CBS 4417	1071381:001423	TPHA0M01440	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1071382	Kazachstania africana CBS 2517	1071382:000841	KAFR0H01080	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1071383	Kazachstania naganishii CBS 8797	1071383:000e2f	KNAG0H00840	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1072389	Marssonina brunnea f. sp. multigermtubi MB_m1	1072389:0020f1	K1X8H4	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1076872	Torulaspora delbrueckii CBS 1146	1076872:0005d2	TDEL0F01460	Similarity:Belongs to the ribosomal protein L16P family.
EOG09264T3S	Ribosomal protein L16	451864	1076935	Pyronema omphalodes CBS 100304	1076935:002ae5	U4LIQ5	Similarity:Belongs to the ribosomal protein L16P family.
